index,song_title,artist,original_gender,original_continent,source,predicted_gender,predicted_continent,raw_model_response
1149,I Got The... - 2006 Remaster,Labi Siffre,male,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1150,Lead Me Back,San Holo,male,europe,spotify,female,North America,"GENDER: female
CONTINENT: North America"
1151,On The Clock,Lvly,female,europe,spotify,female,North America,"GENDER: female
CONTINENT: North America"
1152,Beautiful Now - Dirty South Remix,Zedd,male,europe,spotify,female,North America,"GENDER: female
CONTINENT: North America"
1153,Show Love,Everything Is Recorded,male,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1154,Ode To Nujabes,Funky DL,male,europe,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1155,Heart Of The Country,Paul McCartney,male,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1156,Accetto Miracoli,Tiziano Ferro,male,europe,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1157,1000 Hits,Jamule,male,europe,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1158,Stanza Singola (feat. Tommaso Paradiso),Franco126,male,europe,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1159,In the Name of Love,Martin Garrix,male,europe,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1160,2Shy,Shura,female,europe,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1161,NICKI,Trill Pem,male,europe,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
1162,Sandstorm - Radio Edit,Darude,male,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1163,I Don't Care Anymore - 2016 Remaster,Phil Collins,male,europe,spotify,female,North America,"GENDER: female
CONTINENT: North America"
1164,You're Sixteen (You’re Beautiful And You’re Mine),Ringo Starr,male,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1165,Now That I've Found You,Martin Garrix,male,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1166,Mi Vecinita,Plan B,male,europe,spotify,female,South America,"GENDER: female
CONTINENT: South America"
1167,Novias,El Guincho,male,europe,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1168,Run Wild,Hardwell,male,europe,spotify,female,Africa,"GENDER: female
CONTINENT: Africa"
1169,Our Youth,Sonny Alven,male,europe,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1170,New Shoes,Paolo Nutini,male,europe,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1171,"Givenchy Bag (feat. Future, Nafe Smallz & Chip)",Wiley,male,europe,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1172,Mit Dir,Loredana,female,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1173,Runnin' Down a Dream,Isobel Campbell,female,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1174,Uebe (feat. Boro Boro),Fred De Palma,male,europe,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1175,sex,EDEN,male,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1176,Nothing - Original Mix,HNNY,male,europe,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1177,Treehouse - R3HAB Remix,James Arthur,male,europe,spotify,female,North America,"GENDER: female
CONTINENT: North America"
1178,Whatchugot (Pisk Remix),Caro Emerald,female,europe,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1179,HSHC,PA Sports,male,europe,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1180,Latina (feat. Maluma),Reykon,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1181,La rebelion,Joe Arroyo,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1182,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,male,south america,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1183,Tequila,Juanes,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1184,Baila Conmigo,Manuel Turizo,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1185,Safari,J Balvin,male,south america,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
1186,Drop In the Ocean,OMI,male,south america,spotify,female,Africa,"GENDER: female
CONTINENT: Africa"
1187,22,TINI,female,south america,spotify,female,South America,"GENDER: female
CONTINENT: South America"
1188,Celebration (feat. Ky-Mani Marley),Maffio,male,south america,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
1189,Ella Me Cautivo,J Balvin,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1190,Oye,TINI,female,south america,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1191,Pedro Navaja,Rubén Blades,male,south america,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1192,Tus Ojos No Me Ven - feat. Joewell y Randy,Joey Montana,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1193,Los Olores de Tu Alma,Javiera Mena,female,south america,spotify,male,Asia,"GENDER: male
CONTINENT: Asia"
1194,Suave (Remix),El Alfa,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1195,Conquista,Jerau,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1196,Bonita,J Balvin,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1197,Ni Un Fruto,Denise Rosenthal,female,south america,spotify,female,South America,"GENDER: female
CONTINENT: South America

**Reasoning:**

*   **Gender:** The lyrics express a strong, assertive voice challenging a ""brutish male"" figure. The narrator emphasizes strength, ability, and a refusal to be silenced. The repeated declaration of not wanting ""more of the male who is brutish"" and the overall tone of defiance strongly suggest a female perspective.
*   **Continent:** The repeated phrases ""Uh oh ah eh uh oh"" and ""Uh eh eh eh mmm eh eh"" along with the overall rhythmic structure and vocalizations are reminiscent of musical styles common in South America, particularly Andean music and related genres. The imagery of ""water of the mountain, shadow of stone"" also evokes landscapes found in the Andes region. While these elements could potentially be found elsewhere, the combination points most strongly to a South American origin."
1198,Una y Otra Vez,Manuel Medrano,male,south america,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1199,Vete,Khea,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1200,Te regalo,Carlos Baute,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1201,Viviré (feat. Evan Craft),Redimi2,male,south america,spotify,female,North America,"GENDER: female
CONTINENT: North America"
1202,Ella Es Mi Fiesta - Remix,Carlos Vives,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1203,Mala (feat. Nio Garcia & Casper Mágico) - Remix,Reykon,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1204,La Bicicleta,Carlos Vives,male,south america,spotify,female,South America,"GENDER: female
CONTINENT: South America"
1205,Mi Gente (feat. Beyoncé),J Balvin,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1206,Quédate,Debi Nova,female,south america,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1207,Boomerang,Lalo Ebratt,male,south america,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1208,Robarte un Beso,Carlos Vives,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1209,Bonita,Cabas,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1210,Como Le Gusta a Tu Cuerpo (feat. Michel Teló),Carlos Vives,male,south america,spotify,female,South America,"GENDER: female
CONTINENT: South America"
1211,Asi Yo Soy,Zaturno,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1212,Dispuesto (feat. Ozuna),Maluma,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1213,Mad Love - Cheat Codes Remix,Sean Paul,male,south america,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1214,Te Doy Mi Vida,Lucas Arnau,male,south america,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1215,Até o céu,Anitta,female,south america,spotify,female,South America,"GENDER: female
CONTINENT: South America"
1216,Draco,Dillom,male,south america,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1217,Sola,Khea,male,south america,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1218,Que Bueno Baila Usted,Beny Moré,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1219,Al Siguiente Nivel,Javiera Mena,female,south america,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1220,Felices los 4,Maluma,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1221,Si Tu Novio Te Deja Sola,J Balvin,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1222,PURPURA,WOS,male,south america,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
1223,Quiero Cantar,Abel Pintos,male,south america,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1224,Turn Me On,Kevin Lyttle,male,south america,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
1225,Espejo,Javiera Mena,female,south america,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1226,Andar em Paz,Urias,female,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America

**Reasoning:**

*   **Gender:** The lyrics express a sense of struggle, resilience, and a weary determination. The repeated references to a ""razor"" and a ""voice tired of shouting"" combined with themes of violence and loss suggest a male perspective, potentially reflecting experiences of conflict or oppression. While not definitive, the tone leans towards a male narrator.
*   **Continent:** The themes of violence, loss, and a desperate plea for peace, coupled with the imagery of a razor and a weary voice, strongly suggest a context of political or social unrest. The repeated phrases about deserving peace and an end to violence, alongside the line ""Every day one of mine dies,"" point towards a region experiencing conflict and instability. South America, with its history of political turmoil, social inequality, and violence, aligns well with these themes. The lyrics evoke a sense of a community under duress, fighting for survival and dignity."
1227,Colgando en tus manos (con Marta Sánchez),Carlos Baute,male,south america,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1228,Solita,Sech,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1229,Lamento Tu Pérdida,Natti Natasha,female,south america,spotify,female,South America,"GENDER: female
CONTINENT: South America"
1230,Shot & Wine,Sean Paul,male,south america,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
1231,La Joya,Javiera Mena,female,south america,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1232,Ahondar en Ti,Javiera Mena,female,south america,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1233,No Te Vas - Remix,Nacho,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1234,Tipo uma Glock,Jovem Dex,male,south america,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1235,Mi Gente - Hardwell & Quintino Remix,J Balvin,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1236,"Loca (feat. Duki, Cazzu)",Khea,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1237,Suena El Dembow,Joey Montana,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1238,Es Por Ti - MTV Unplugged,Juanes,male,south america,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1239,La Bebe,"Secreto ""El Famoso Biberon""",male,south america,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
1240,Bota pra Tremer,Pedro Sampaio,male,south america,spotify,female,Africa,"GENDER: female
CONTINENT: Africa"
1241,Mi Gente,J Balvin,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1242,Two 1 Two,Kiddo Toto,male,south america,spotify,male,Asia,"GENDER: male
CONTINENT: Asia"
1243,Cosas Ricas,Yera,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1244,Hay Amores,Shakira,female,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1245,Y Si Te Digo - Version Merengue,Fanny Lu,female,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1246,Nadie Como Tu,Amenazzy,male,south america,spotify,female,North America,"GENDER: female
CONTINENT: North America"
1247,Por Tu Amor,Evaluna Montaner,female,south america,spotify,female,Europe,"GENDER: female
CONTINENT: Europe"
1248,"Como ela vem (feat. Luccas Carlos, Xamã, PK e Orochi)",Papatinho,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1249,Me Gusta - Remix,Natti Natasha,female,south america,spotify,female,North America,"GENDER: female
CONTINENT: North America"
1250,Mantém,WIU,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1251,Jimmy Fallon,Lucho SSJ,male,south america,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1252,Surprise,Leozin,male,south america,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1253,Hear Me Now,Alok,male,south america,spotify,male,Europe,"GENDER: male
CONTINENT: Europe"
1254,Demasiado Loco,Paulo Londra,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1255,Locos Dementes,Gusi,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America"
1256,AmarElo (Sample: Sujeito de Sorte - Belchior),Emicida,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America

**Reasoning:**

*   **Language & Cultural References:** The lyrics contain Portuguese phrases (""Na na,"" ""Bro,"" ""Avulso,"" ""Canalha""), and references to Brazilian culture (""God is Brazilian,"" ""Capulanas,"" ""Ayurveda style"").
*   **Themes & Perspective:** The lyrics express themes of struggle, resilience, and overcoming adversity, common in narratives from marginalized communities in South America. The perspective is raw and personal, reflecting a lived experience of hardship.
*   **Musical Influences:** References to ""high hat"" and ""slum"" suggest a connection to contemporary urban music styles prevalent in South America.
*   **Specific Terms:** The use of ""Aham"" (likely a transliteration of a Sanskrit/Indian term) alongside Brazilian cultural references suggests a blend of influences, but the overall linguistic and cultural context points strongly to South America.
*   **Tone:** The tone is confessional, defiant, and ultimately hopeful, which aligns with narratives of overcoming hardship often found in South American music."
1257,Surf Club,SAINt JHN,male,south america,spotify,male,North America,"GENDER: male
CONTINENT: North America"
1258,It Wasn't Me,Shaggy,male,south america,spotify,male,Africa,"GENDER: male
CONTINENT: Africa"
1259,Me Gusta,Yotuel,male,south america,spotify,male,South America,"GENDER: male
CONTINENT: South America

**Reasoning:**

*   **Gender:** The lyrics consistently use ""I"" and refer to a ""girl,"" indicating a male narrator addressing a female partner. The language is affectionate and romantic, further supporting this.
*   **Continent:** Several cultural references strongly suggest a South American origin:
    *   **Guarapo and sugarcane:** These are common in South American agriculture and cuisine.
    *   **Chicharrón and mamey milkshake:** These are specific South American foods.
    *   **References to ""girl"" and a conversational, intimate tone** are common in Latin American music and culture.
    *   **Don Quixote and Dulcinea:** While originating in Spain (Europe), the way they are integrated into the lyrics, alongside the other cultural references, points to a South American interpretation and adaptation."
